Level
2849.111280392266
2748.612563
2687.6687942927138
2644.293389295769
2560.6360953393523
2450.002638350494
2346.4773868389025
2282.465425679805
2209.6007938047783
2141.7933383685477
2084.686153
2005.1862617242587
1910.4514237388285
1836.9453764438113
1783.688707935967
1729.3457405094525
1665.102238191724
1604.5259987817724
1524.8963049175068
1425.171402497532
1348.5525908665788
1279.2236424602631
1174.4220183884725
1076.6281971611043
995.5551232042501
946.4797481226863
873.9852091693633
821.7916462
781.0923135414245
732.9086795386693
731.6783836341206
732.3928963495372
714.8863770633171
670.2381373273499
619.7466520885529
596.5296883834579
568.8007947687646
512.1718654318795
508.6207434872199
507.7669481438837
507.71475224790385
509.1403782299195
509.85209445816474
462.4612978377319
429.4538184951963
435.70254675945256
438.3742254670783
440.7110965435847
440.78541988175147
409.3739675234098
408.6867726112279
408.00073125761304
414.24031101096153
413.5449472195864
384.8566618499043
385.28997044561123
351.81258692401866
260.6685803
220.45184674902416
222.68338924649137
222.30958215503566
172.9819466
122.36157016461264
53.86141101479264
0
4.3489391309259915
0
0
0
0
3.620780632812821
7.914836448029425
9.980562322738267
0
4.3303590466944035
0
0
7.699879623110653
55.28660181
70.95097851104606
25.078399868768653
9.263760243148113
41.23030642650657
45.60062890191392
53.97214394596064
60.17873417970752
73.50241335943568
112.63109116190162
76.29653162352459
70.95111453
16.418147067834315
42.70682488316976
53.09788942043086
23.342823888158186
20.757105980342097
60.26391983406647
19.889625317005667
12.453910805349725
11.804089945284893
16.226106644108288
23.108032280207222
21.62085075527794
11.251470299043913
28.58998481019798
18.52534224531956
8.694227910465173
6.592967710471835
6.094752153193966
6.927352355319401
6.699034135728871
16.005840273420652
28.992053399445204
53.662461996680875
79.85994561125584
88.00591234215901
94.97555011088872
119.75032802626392
131.94872049119343
128.72203490745412
115.71514006205439
94.61207755992679
55.968984687654384
50.616568928748805
32.572333325140484
28.14451735580987
9.306444700264661
7.899599906821793
5.421611866844144
6.397369263270979
8.087678221577098
7.450310813347637
7.915982008631563
14.065107899878852
15.419295327399269
14.077332714513307
4.400431655664149
2.800705923385519
3.544395523871376
1.3984992385188482
3.9897028260184135
3.903487543740023
4.486949348168149
1.663777474826909
1.286313983791771
81.84327672812886
56.723373905378324
42.282392843375774
30.297649548202454
19.10189626893678
7.668589313534744
0
0
0
53.8130545
109.95749752854974
132.38155991365548
166.2584530870152
223.80751306518854
265.15703866827744
323.88913692667325
359.5068218164297
407.05896008842075
464.9962704931046
503.36004453364154
561.7664123236365
601.5447331823044
644.9970746919239
689.0495657880032
723.9479604549151
766.2931425791182
798.4853689139544
844.5552837767273
873.6592134650123
930.5170264246398
989.2262148996637
1051.0069995904717
1109.3665382884496
1152.8022545956276
1174.8309503420635
1209.103296842488
1259.405913580042
1288.6584319459437
1313.4406718303424
1350.677583972856
1391.9366771468915
1424.7038550362468
1447.871924257434
1493.4037003400385
1548.5008807962167
1599.3337876359642
1656.3070632844876
1688.6849395021486
1739.3254941257458
1794.2785444012193
1850.9368551117752
1883.4642776114893
1914.161199563029
1932.969295140558
1970.8509873756175
2025.3855974556973
2077.9365155434284
2129.9039057279856
2186.7559747207197
2240.7159770470407
2290.169138916118
2324.991259230765
2361.600756386075
2402.642270641629
2460.142474986198
2513.0647913623307
2566.5212446278256
2622.6019346777366
2667.2306457146337
2703.2293264296386
2752.642528461642
2792.9743437444654
2840.0599142211745
2894.0504188459886
2950.4021435703016
3011.170054122523
3057.9140968130664
3112.060675801145
3173.383098133155
3212.170973375189
3261.3281969355517
3297.0495953083687
3330.8367540507325
3364.871688225799
3393.266351
3420.519286887404
3462.455781150283
3480.728196971494
3514.883755102156
3556.654765618033
3587.772409196507
3621.392458127692
3648.420150075601
3679.6577352245895
3720.072074029156
3757.0798647014135
3778.9969849308154
3790.3269353451587
3789.341976467923
3787.891063857318
3799.594967853563
3839.382662406853
3874.6332034197626
3910.572327389839
3928.287107064914
3946.075891937229
3982.8858100113384
4016.5442707468014
4037.1631703757853
4072.751330857976
4109.673807972283
4149.5516577206545
4190.958310161965
4234.004881815804
4266.983368545894
4306.899167
4345.9226837933875
4382.4391124230215
4402.198504036512
4430.444145150485
4470.349052281373
4509.483338
4521.884890332663
4537.800856715928
4555.922252
4588.482670068902
4589.493034972888
4606.648625711442
4640
4597.238068368753
4577.896016706392
4546.027853093961
4545.158958517401
4538.979947041852
4489.802280316208
4453.482578906393
4433.938127338326
4406.334406538958
4385.863440299412
4393.373810193093
4366.788400821615
4304.317534922864
4252.538297349968
4237.260905546384
4201.868109
4157.635459
4130.175838049652
4120.757443367188
4082.5199964091157
4035.0747489601927
4006.9010315280143
4004.986181386245
4008.0850904531985
4001.356925253994
3994.6400542778224
3992.2393846260693
3985.5378187939164
3978.8475025338153
3972.168416961691
3966.424146453926
3974.522919474804
3967.9497953224636
3967.0186087318157
3969.1235250657487
3971.3884140783666
3996.010531921352
4002.2298210348677
3985.797221939999
3940.023773392627
3935.576523593577
3905.563788222715
3861.5372715964963
3863.5189339934705
3857.4665282811893
3860.8763642986846
3854.395310776498
3847.925136663749
3841.4658236977357
3844.9779225633833
3840.2988501391555
3833.852339026008
3835.9929533540712
3829.7218997501805
3823.2931436167573
3819.0300736279655
3812.619265310224
3784.400231807959
3719.582236193112
3688.8445052688126
3622.9037802244547
3540.0224032560477
3471.4484550774177
3384.8564181674687
3348.808112668835
3343.6900023396993
3338.077122821683
3332.4736653542946
3326.879614121224
3323.051246108765
3230.660568384101
3162.165183268761
3156.857020078593
3151.5577674275078
3146.2674103578456
3140.985933937052
3136.8097469328873
3093.066511154485
3087.874340332377
3085.212854610713
3080.0338673157635
3077.389038776194
3072.2231849163472
3067.0660027082704
3061.917477595308
3056.777595045244
3051.6463405502514
3046.5236996268627
3041.4096578159215
3036.3042006825412
3005.044412676666
3000
